,StockID,ending_date,up_prob,ret_val,MarketCap
29,USDT_LINK_perpetual_swap,2024-05-01,0.5919919,0.017357474,13366000.0
30,USDT_MATIC_perpetual_swap,2024-01-01,0.450617,-0.045914855,1017100.0
31,USDT_MATIC_perpetual_swap,2024-02-01,0.59491074,-0.014542766,811400.0
32,USDT_MATIC_perpetual_swap,2024-03-01,0.5314418,0.06859592,1026300.0
33,USDT_MATIC_perpetual_swap,2024-04-01,0.5289532,-0.053974587,952300.0
34,USDT_MATIC_perpetual_swap,2024-05-01,0.57037437,0.03952683,693200.0
35,USDT_SOL_perpetual_swap,2024-01-01,0.5290839,-0.028906776,110078000.0
36,USDT_SOL_perpetual_swap,2024-02-01,0.58043754,0.02666585,97953000.0
37,USDT_SOL_perpetual_swap,2024-03-01,0.4510576,0.0015835313,130089000.0
38,USDT_SOL_perpetual_swap,2024-04-01,0.5317436,-0.05719473,192780000.0
39,USDT_SOL_perpetual_swap,2024-05-01,0.57296216,0.02331875,134870000.0
40,USDT_XRP_perpetual_swap,2024-01-01,0.5555909,-0.007931472,630400.0
41,USDT_XRP_perpetual_swap,2024-02-01,0.56297386,0.009489917,505800.0
42,USDT_XRP_perpetual_swap,2024-03-01,0.454314,0.07236514,602500.0
43,USDT_XRP_perpetual_swap,2024-04-01,0.5515195,-0.042803463,612100.0
44,USDT_XRP_perpetual_swap,2024-05-01,0.61918867,0.0009658103,517700.0
45,USD_1000SHIB_perpetual_swap,2024-01-01,0.52974606,-0.012051569,10704.0
46,USD_1000SHIB_perpetual_swap,2024-02-01,0.54431623,0.005205449,9029.0
47,USD_1000SHIB_perpetual_swap,2024-03-01,0.4400517,0.3462353,17000.0
48,USD_1000SHIB_perpetual_swap,2024-04-01,0.58231413,-0.07964324,28703.0
49,USD_1000SHIB_perpetual_swap,2024-05-01,0.6070614,0.00810787,22694.0
50,USD_ADA_perpetual_swap,2024-01-01,0.5454845,-0.029477732,624200.0
51,USD_ADA_perpetual_swap,2024-02-01,0.567262,0.013588027,507800.0
52,USD_ADA_perpetual_swap,2024-03-01,0.45279503,0.030239977,720900.0
53,USD_ADA_perpetual_swap,2024-04-01,0.5654627,-0.0665274,622300.0
54,USD_ADA_perpetual_swap,2024-05-01,0.58087236,0.016415263,450800.0
55,USD_BNB_perpetual_swap,2024-01-01,0.4550469,-0.0069406857,314090000.0
56,USD_BNB_perpetual_swap,2024-02-01,0.5117687,0.0038307796,300200000.0
57,USD_BNB_perpetual_swap,2024-03-01,0.49185485,0.007917249,407970000.0
58,USD_BNB_perpetual_swap,2024-04-01,0.5474737,-0.04346696,576990000.0
59,USD_BNB_perpetual_swap,2024-05-01,0.5526842,-0.0027036641,562200000.0
60,USD_BTC_perpetual_swap,2024-01-01,0.49870604,0.01744495,44236300000.0
61,USD_BTC_perpetual_swap,2024-02-01,0.56461805,0.0026118753,43072500000.0
62,USD_BTC_perpetual_swap,2024-03-01,0.48335427,-0.0069453665,62502100000.0
63,USD_BTC_perpetual_swap,2024-04-01,0.5685772,-0.0611289,69770600000.0
64,USD_BTC_perpetual_swap,2024-05-01,0.5549025,0.012658358,58380400000.0
65,USD_DOGE_perpetual_swap,2024-01-01,0.5524432,-0.010204081,92120.0
66,USD_DOGE_perpetual_swap,2024-02-01,0.5013167,-0.0011340725,79360.0
67,USD_DOGE_perpetual_swap,2024-03-01,0.4495124,0.018275272,140080.0
68,USD_DOGE_perpetual_swap,2024-04-01,0.4957699,-0.11256379,205750.0
69,USD_DOGE_perpetual_swap,2024-05-01,0.5697137,0.013653448,130370.0
70,USD_ETH_perpetual_swap,2024-01-01,0.4857084,0.0022845496,2354950000.0
71,USD_ETH_perpetual_swap,2024-02-01,0.52150744,0.0020311265,2304140000.0
72,USD_ETH_perpetual_swap,2024-03-01,0.5089011,-0.003581883,3436740000.0
73,USD_ETH_perpetual_swap,2024-04-01,0.56770736,-0.0644441,3506760000.0
74,USD_ETH_perpetual_swap,2024-05-01,0.6105089,0.0045439573,2975380000.0
75,USD_LDO_perpetual_swap,2024-01-01,0.488028,-0.016935235,2922900.0
76,USD_LDO_perpetual_swap,2024-02-01,0.6085018,-0.0051846365,2835300.0
77,USD_LDO_perpetual_swap,2024-03-01,0.49788707,0.0260181,3359200.0
78,USD_LDO_perpetual_swap,2024-04-01,0.5765778,-0.0844421,2841000.0
79,USD_LDO_perpetual_swap,2024-05-01,0.5420896,0.011225589,1950900.0
80,USD_LINK_perpetual_swap,2024-01-01,0.5201694,-0.023707036,15565000.0
81,USD_LINK_perpetual_swap,2024-02-01,0.4637609,0.036436543,17208000.0
82,USD_LINK_perpetual_swap,2024-03-01,0.49568313,0.06712779,20096000.0
83,USD_LINK_perpetual_swap,2024-04-01,0.56663835,-0.022564158,18392000.0
84,USD_LINK_perpetual_swap,2024-05-01,0.5919919,0.017357474,13366000.0
85,USD_MATIC_perpetual_swap,2024-01-01,0.450617,-0.045914855,1017100.0
86,USD_MATIC_perpetual_swap,2024-02-01,0.59491074,-0.014542766,811400.0
87,USD_MATIC_perpetual_swap,2024-03-01,0.5314418,0.06859592,1026300.0
88,USD_MATIC_perpetual_swap,2024-04-01,0.5289532,-0.053974587,952300.0
89,USD_MATIC_perpetual_swap,2024-05-01,0.57037437,0.03952683,693200.0
90,USD_SOL_perpetual_swap,2024-01-01,0.5290839,-0.028906776,110078000.0
91,USD_SOL_perpetual_swap,2024-02-01,0.58043754,0.02666585,97953000.0
92,USD_SOL_perpetual_swap,2024-03-01,0.4510576,0.0015835313,130089000.0
93,USD_SOL_perpetual_swap,2024-04-01,0.5317436,-0.05719473,192780000.0
94,USD_SOL_perpetual_swap,2024-05-01,0.57296216,0.02331875,134870000.0
95,USD_XRP_perpetual_swap,2024-01-01,0.5555909,-0.007931472,630400.0
96,USD_XRP_perpetual_swap,2024-02-01,0.56297386,0.009489917,505800.0
97,USD_XRP_perpetual_swap,2024-03-01,0.454314,0.07236514,602500.0
98,USD_XRP_perpetual_swap,2024-04-01,0.5515195,-0.042803463,612100.0
99,USD_XRP_perpetual_swap,2024-05-01,0.61918867,0.0009658103,517700.0
