,StockID,ending_date,up_prob,ret_val,MarketCap
27,USDT_DOGE_perpetual_swap,2023-12-01,0.52165765,0.02929269,83980.0
28,USDT_LDO_perpetual_swap,2023-06-01,0.5286592,0.10560169,2083300.0
29,USDT_LDO_perpetual_swap,2023-07-01,0.42151728,-0.0037877017,2138500.0
30,USDT_LDO_perpetual_swap,2023-08-01,0.47905064,-0.04804234,1946200.0
31,USDT_LDO_perpetual_swap,2023-09-01,0.5487431,-0.0028084384,1531100.0
32,USDT_LDO_perpetual_swap,2023-10-01,0.41170707,-0.076128654,1694500.0
33,USDT_LDO_perpetual_swap,2023-11-01,0.4045307,-0.06811195,1886600.0
34,USDT_LDO_perpetual_swap,2023-12-01,0.5344454,0.018491402,2390300.0
35,USDT_LINK_perpetual_swap,2023-06-01,0.6067452,0.017026644,6343000.0
36,USDT_LINK_perpetual_swap,2023-07-01,0.4799796,0.0055342047,6505000.0
37,USDT_LINK_perpetual_swap,2023-08-01,0.38824123,-0.038582265,7646000.0
38,USDT_LINK_perpetual_swap,2023-09-01,0.56642157,0.0053899274,5937000.0
39,USDT_LINK_perpetual_swap,2023-10-01,0.41126174,-0.07118013,8050000.0
40,USDT_LINK_perpetual_swap,2023-12-01,0.5135797,0.06648015,15012000.0
41,USDT_MATIC_perpetual_swap,2023-06-01,0.50870544,0.012265107,888700.0
42,USDT_MATIC_perpetual_swap,2023-07-01,0.53188896,0.007089056,677100.0
43,USDT_MATIC_perpetual_swap,2023-08-01,0.4331054,-0.031156637,702900.0
44,USDT_MATIC_perpetual_swap,2023-09-01,0.57404816,0.00037002776,540500.0
45,USDT_MATIC_perpetual_swap,2023-10-01,0.4236003,-0.03796801,568900.0
46,USDT_MATIC_perpetual_swap,2023-11-01,0.4070262,-0.012678998,670400.0
47,USDT_MATIC_perpetual_swap,2023-12-01,0.5788223,0.020122485,800100.0
48,USDT_SOL_perpetual_swap,2023-06-01,0.5744336,0.036843646,20492000.0
49,USDT_SOL_perpetual_swap,2023-07-01,0.4518958,0.03903038,18729000.0
50,USDT_SOL_perpetual_swap,2023-08-01,0.46433097,-0.0378064,24070000.0
51,USDT_SOL_perpetual_swap,2023-09-01,0.56166077,0.0079652425,19334000.0
52,USDT_SOL_perpetual_swap,2023-10-01,0.40100193,-0.021301528,23895000.0
53,USDT_SOL_perpetual_swap,2023-11-01,0.44321138,-0.031110898,41561000.0
54,USDT_SOL_perpetual_swap,2023-12-01,0.53664064,0.07001957,59769000.0
55,USDT_XRP_perpetual_swap,2023-06-01,0.4792303,0.036517963,506600.0
56,USDT_XRP_perpetual_swap,2023-07-01,0.5156847,0.023236165,473400.0
57,USDT_XRP_perpetual_swap,2023-08-01,0.45582858,-0.03234463,708000.0
58,USDT_XRP_perpetual_swap,2023-09-01,0.5455276,0.0012048193,498000.0
59,USDT_XRP_perpetual_swap,2023-10-01,0.44176063,-0.022501906,524400.0
60,USDT_XRP_perpetual_swap,2023-11-01,0.36855385,-0.0044305874,609400.0
61,USDT_XRP_perpetual_swap,2023-12-01,0.5340425,0.014348606,613300.0
62,USD_1000SHIB_perpetual_swap,2023-06-01,0.5960473,0.017251566,8463.0
63,USD_1000SHIB_perpetual_swap,2023-07-01,0.4870059,0.0010460251,7648.0
64,USD_1000SHIB_perpetual_swap,2023-08-01,0.4536628,-0.033428166,8436.0
65,USD_1000SHIB_perpetual_swap,2023-09-01,0.50023264,-0.00836184,7893.0
66,USD_1000SHIB_perpetual_swap,2023-10-01,0.40487188,-0.027500996,7527.0
67,USD_1000SHIB_perpetual_swap,2023-11-01,0.40019932,-0.014901076,7986.0
68,USD_1000SHIB_perpetual_swap,2023-12-01,0.58910686,0.019584429,8374.0
69,USD_ADA_perpetual_swap,2023-06-01,0.5816346,0.037585735,364500.0
70,USD_ADA_perpetual_swap,2023-07-01,0.4297719,-0.0013675214,292500.0
71,USD_ADA_perpetual_swap,2023-08-01,0.4593451,-0.036070853,310500.0
72,USD_ADA_perpetual_swap,2023-09-01,0.57278794,0.0035280283,255100.0
73,USD_ADA_perpetual_swap,2023-10-01,0.42188874,-0.023702031,265800.0
74,USD_ADA_perpetual_swap,2023-11-01,0.44921035,0.050357375,307800.0
75,USD_ADA_perpetual_swap,2023-12-01,0.5477985,0.036401454,384600.0
76,USD_BNB_perpetual_swap,2023-01-01,0.51359963,0.0039676046,244480000.0
77,USD_BNB_perpetual_swap,2023-02-01,0.47928914,0.020125985,317500000.0
78,USD_BNB_perpetual_swap,2023-03-01,0.4735714,-0.009283119,302700000.0
79,USD_BNB_perpetual_swap,2023-04-01,0.47546148,-0.0036854646,314750000.0
80,USD_BNB_perpetual_swap,2023-05-01,0.5002533,-0.019584551,328320000.0
81,USD_BNB_perpetual_swap,2023-06-01,0.55456245,0.007570544,305130000.0
82,USD_BNB_perpetual_swap,2023-07-01,0.44899884,-0.0053204354,248100000.0
83,USD_BNB_perpetual_swap,2023-08-01,0.4452435,-0.029081961,247920000.0
84,USD_BNB_perpetual_swap,2023-09-01,0.5974103,0.0032291277,213680000.0
85,USD_BNB_perpetual_swap,2023-10-01,0.47237793,-0.0151633145,218290000.0
86,USD_BNB_perpetual_swap,2023-11-01,0.41765752,0.017093267,228160000.0
87,USD_BNB_perpetual_swap,2023-12-01,0.559347,0.0030177126,228650000.0
88,USD_BTC_perpetual_swap,2023-01-01,0.5064027,0.0036660687,16611800000.0
89,USD_BTC_perpetual_swap,2023-02-01,0.45126468,-0.009648605,23734000000.0
90,USD_BTC_perpetual_swap,2023-03-01,0.41110468,-0.007753643,23640500000.0
91,USD_BTC_perpetual_swap,2023-04-01,0.4321045,-0.009241358,28448200000.0
92,USD_BTC_perpetual_swap,2023-05-01,0.5460477,0.021143818,28074400000.0
93,USD_BTC_perpetual_swap,2023-06-01,0.56251115,0.015970364,26805900000.0
94,USD_BTC_perpetual_swap,2023-07-01,0.46325094,0.0018934315,30579400000.0
95,USD_BTC_perpetual_swap,2023-08-01,0.47322884,-0.018907012,29735000000.0
96,USD_BTC_perpetual_swap,2023-09-01,0.5430438,0.0019451032,25808400000.0
97,USD_BTC_perpetual_swap,2023-10-01,0.45628676,-0.013912814,27981400000.0
98,USD_BTC_perpetual_swap,2023-11-01,0.43862566,-0.014339152,35448400000.0
99,USD_BTC_perpetual_swap,2023-12-01,0.54577327,0.020437669,38663900000.0
100,USD_DOGE_perpetual_swap,2023-01-01,0.5023795,0.016939502,70250.0
101,USD_DOGE_perpetual_swap,2023-02-01,0.45787692,-0.034559526,94330.0
102,USD_DOGE_perpetual_swap,2023-03-01,0.42916936,-0.017195122,82000.0
103,USD_DOGE_perpetual_swap,2023-05-01,0.5118695,-0.00076151796,78790.0
104,USD_DOGE_perpetual_swap,2023-06-01,0.59098864,0.016386556,71400.0
105,USD_DOGE_perpetual_swap,2023-07-01,0.44317827,-0.0068593114,68520.0
106,USD_DOGE_perpetual_swap,2023-08-01,0.38974905,-0.050524432,78180.0
107,USD_DOGE_perpetual_swap,2023-09-01,0.52713215,-0.0061080656,63850.0
108,USD_DOGE_perpetual_swap,2023-10-01,0.44973388,-0.018512659,63200.0
109,USD_DOGE_perpetual_swap,2023-11-01,0.42240176,-0.015498262,69040.0
110,USD_DOGE_perpetual_swap,2023-12-01,0.52165765,0.02929269,83980.0
111,USD_ETH_perpetual_swap,2023-01-01,0.5260245,0.010942705,1200800000.0
112,USD_ETH_perpetual_swap,2023-02-01,0.46148616,0.000931025,1643350000.0
113,USD_ETH_perpetual_swap,2023-03-01,0.397295,-0.010884967,1665600000.0
114,USD_ETH_perpetual_swap,2023-04-01,0.4463656,-0.013872178,1820190000.0
115,USD_ETH_perpetual_swap,2023-05-01,0.50091845,0.020797616,1831460000.0
116,USD_ETH_perpetual_swap,2023-06-01,0.49231464,0.024495631,1860740000.0
117,USD_ETH_perpetual_swap,2023-07-01,0.47809854,0.0076951054,1924600000.0
118,USD_ETH_perpetual_swap,2023-08-01,0.48740107,-0.019143118,1875870000.0
119,USD_ETH_perpetual_swap,2023-09-01,0.5473066,0.0044625048,1629130000.0
120,USD_ETH_perpetual_swap,2023-10-01,0.41697854,-0.04053781,1734430000.0
121,USD_ETH_perpetual_swap,2023-11-01,0.44949597,-0.025753673,1848280000.0
122,USD_ETH_perpetual_swap,2023-12-01,0.5346917,0.037882127,2087000000.0
123,USD_LDO_perpetual_swap,2023-06-01,0.5286592,0.10560169,2083300.0
124,USD_LDO_perpetual_swap,2023-07-01,0.42151728,-0.0037877017,2138500.0
125,USD_LDO_perpetual_swap,2023-08-01,0.47905064,-0.04804234,1946200.0
126,USD_LDO_perpetual_swap,2023-09-01,0.5487431,-0.0028084384,1531100.0
127,USD_LDO_perpetual_swap,2023-10-01,0.41170707,-0.076128654,1694500.0
0,USD_LDO_perpetual_swap,2023-11-01,0.4045307,-0.06811195,1886600.0
1,USD_LDO_perpetual_swap,2023-12-01,0.5344454,0.018491402,2390300.0
2,USD_LINK_perpetual_swap,2023-06-01,0.6067452,0.017026644,6343000.0
3,USD_LINK_perpetual_swap,2023-07-01,0.4799796,0.0055342047,6505000.0
4,USD_LINK_perpetual_swap,2023-08-01,0.38824123,-0.038582265,7646000.0
5,USD_LINK_perpetual_swap,2023-09-01,0.56642157,0.0053899274,5937000.0
6,USD_LINK_perpetual_swap,2023-10-01,0.41126174,-0.07118013,8050000.0
7,USD_LINK_perpetual_swap,2023-12-01,0.5135797,0.06648015,15012000.0
8,USD_MATIC_perpetual_swap,2023-06-01,0.50870544,0.012265107,888700.0
9,USD_MATIC_perpetual_swap,2023-07-01,0.53188896,0.007089056,677100.0
10,USD_MATIC_perpetual_swap,2023-08-01,0.4331054,-0.031156637,702900.0
11,USD_MATIC_perpetual_swap,2023-09-01,0.57404816,0.00037002776,540500.0
12,USD_MATIC_perpetual_swap,2023-10-01,0.4236003,-0.03796801,568900.0
13,USD_MATIC_perpetual_swap,2023-11-01,0.4070262,-0.012678998,670400.0
14,USD_MATIC_perpetual_swap,2023-12-01,0.5788223,0.020122485,800100.0
15,USD_SOL_perpetual_swap,2023-06-01,0.5744336,0.036843646,20492000.0
16,USD_SOL_perpetual_swap,2023-07-01,0.4518958,0.03903038,18729000.0
17,USD_SOL_perpetual_swap,2023-08-01,0.46433097,-0.0378064,24070000.0
18,USD_SOL_perpetual_swap,2023-09-01,0.56166077,0.0079652425,19334000.0
19,USD_SOL_perpetual_swap,2023-10-01,0.40100193,-0.021301528,23895000.0
20,USD_SOL_perpetual_swap,2023-11-01,0.44321138,-0.031110898,41561000.0
21,USD_SOL_perpetual_swap,2023-12-01,0.53664064,0.07001957,59769000.0
22,USD_XRP_perpetual_swap,2023-06-01,0.4792303,0.036517963,506600.0
23,USD_XRP_perpetual_swap,2023-07-01,0.5156847,0.023236165,473400.0
24,USD_XRP_perpetual_swap,2023-08-01,0.45582858,-0.03234463,708000.0
25,USD_XRP_perpetual_swap,2023-09-01,0.5455276,0.0012048193,498000.0
26,USD_XRP_perpetual_swap,2023-10-01,0.44176063,-0.022501906,524400.0
27,USD_XRP_perpetual_swap,2023-11-01,0.36855385,-0.0044305874,609400.0
28,USD_XRP_perpetual_swap,2023-12-01,0.5340425,0.014348606,613300.0
