,StockID,ending_date,up_prob,ret_val,MarketCap
88,USDT_LDO_perpetual_swap,2024-03-18,0.47777304,-0.07708865,2508800.0
89,USDT_LDO_perpetual_swap,2024-03-25,0.4825787,-0.055291355,3322400.0
90,USDT_LDO_perpetual_swap,2024-04-01,0.4704234,-0.0844421,2841000.0
91,USDT_LDO_perpetual_swap,2024-04-08,0.45698756,-0.09221561,2957200.0
92,USDT_LDO_perpetual_swap,2024-04-15,0.47597972,-0.021135354,2048700.0
93,USDT_LDO_perpetual_swap,2024-04-22,0.51679456,-0.019452717,2148800.0
94,USDT_LDO_perpetual_swap,2024-04-29,0.5028814,-0.1468178,2196600.0
95,USDT_LDO_perpetual_swap,2024-05-06,0.4557647,0.018358085,1939200.0
96,USDT_LDO_perpetual_swap,2024-05-13,0.4994414,-0.035604738,1662700.0
97,USDT_LINK_perpetual_swap,2024-01-01,0.48045215,-0.023707036,15565000.0
98,USDT_LINK_perpetual_swap,2024-01-08,0.45245728,-0.030457212,14151000.0
99,USDT_LINK_perpetual_swap,2024-01-15,0.49387378,0.0044689802,15216000.0
100,USDT_LINK_perpetual_swap,2024-01-22,0.44347772,-0.020279529,14596000.0
101,USDT_LINK_perpetual_swap,2024-01-29,0.4510398,0.030462606,15002000.0
102,USDT_LINK_perpetual_swap,2024-02-05,0.47065288,-0.04475977,19169000.0
103,USDT_LINK_perpetual_swap,2024-02-12,0.4573741,-0.029644076,20510000.0
104,USDT_LINK_perpetual_swap,2024-02-19,0.46325642,-0.026999798,19852000.0
105,USDT_LINK_perpetual_swap,2024-02-26,0.465659,-0.0038680676,19131000.0
106,USDT_LINK_perpetual_swap,2024-03-04,0.51389027,-0.07078651,20470000.0
107,USDT_LINK_perpetual_swap,2024-03-11,0.43738446,-0.02881777,21341000.0
108,USDT_LINK_perpetual_swap,2024-03-18,0.47308993,-0.08224401,18360000.0
109,USDT_LINK_perpetual_swap,2024-03-25,0.53610337,0.032819826,19409000.0
110,USDT_LINK_perpetual_swap,2024-04-01,0.51115686,-0.022564158,18392000.0
111,USDT_LINK_perpetual_swap,2024-04-08,0.4397688,-0.0406688,18122000.0
112,USDT_LINK_perpetual_swap,2024-04-15,0.4872957,-0.007952286,13581000.0
113,USDT_LINK_perpetual_swap,2024-04-22,0.5060832,-0.015999481,15438000.0
114,USDT_LINK_perpetual_swap,2024-04-29,0.5162236,-0.0664204,14077000.0
115,USDT_LINK_perpetual_swap,2024-05-06,0.45384026,-0.0331103,14497000.0
116,USDT_LINK_perpetual_swap,2024-05-13,0.5103443,-0.03048416,13384000.0
117,USDT_MATIC_perpetual_swap,2024-01-01,0.47046456,-0.045914855,1017100.0
118,USDT_MATIC_perpetual_swap,2024-01-08,0.40124482,-0.04237389,842500.0
119,USDT_MATIC_perpetual_swap,2024-01-15,0.53314435,0.00023637868,846100.0
120,USDT_MATIC_perpetual_swap,2024-01-22,0.46788964,-0.029301578,747400.0
121,USDT_MATIC_perpetual_swap,2024-01-29,0.50105894,-0.0163471,813600.0
122,USDT_MATIC_perpetual_swap,2024-02-05,0.50535583,0.032539073,780600.0
123,USDT_MATIC_perpetual_swap,2024-02-12,0.42785043,-0.029581774,882300.0
124,USDT_MATIC_perpetual_swap,2024-02-19,0.44728604,0.029043565,998500.0
125,USDT_MATIC_perpetual_swap,2024-02-26,0.42592216,-0.029134452,1060600.0
126,USDT_MATIC_perpetual_swap,2024-03-04,0.46533793,-0.09836351,1148800.0
127,USDT_MATIC_perpetual_swap,2024-03-11,0.4094986,-0.051074408,1247200.0
0,USDT_MATIC_perpetual_swap,2024-03-18,0.4417704,-0.0946522,1032200.0
1,USDT_MATIC_perpetual_swap,2024-03-25,0.49416655,0.00038200745,1047100.0
2,USDT_MATIC_perpetual_swap,2024-04-01,0.51341665,-0.053974587,952300.0
3,USDT_MATIC_perpetual_swap,2024-04-08,0.4411253,-0.052004218,948000.0
4,USDT_MATIC_perpetual_swap,2024-04-15,0.48520884,-0.0064999294,707700.0
5,USDT_MATIC_perpetual_swap,2024-04-22,0.49865732,-0.018448694,742600.0
6,USDT_MATIC_perpetual_swap,2024-04-29,0.51500577,-0.0529003,705100.0
7,USDT_MATIC_perpetual_swap,2024-05-06,0.44577742,-0.023514504,710200.0
8,USDT_MATIC_perpetual_swap,2024-05-13,0.47351068,-0.020657418,663200.0
9,USDT_SOL_perpetual_swap,2024-01-01,0.451698,-0.028906776,110078000.0
10,USDT_SOL_perpetual_swap,2024-01-08,0.4526381,0.0164935,97978000.0
11,USDT_SOL_perpetual_swap,2024-01-15,0.5082965,0.032944977,94673000.0
12,USDT_SOL_perpetual_swap,2024-01-22,0.47183838,0.005970683,83910000.0
